program,rewrite_id,dataset,variant,run,relation,rel_runtime_ms,rel_load_ms,rel_save_ms,rel_num_tuples,rel_source
3_unfolding,3,5000nodes_0p2density,std,3,+disconnected0,0.024,,,1, [1:1-1:1]
3_unfolding,3,5000nodes_0p2density,std,3,edge,,3638.902,,4997474,3_unfolding.dl [1:7-1:11]
3_unfolding,3,5000nodes_0p2density,std,3,result_positive_rewritten,75334.656,,641.498,4997474,3_unfolding.dl [10:7-10:32]
3_unfolding,3,5000nodes_0p2density,std,30,+disconnected0,0.02,,,1, [1:1-1:1]
3_unfolding,3,5000nodes_0p2density,std,30,edge,,3745.493,,4997474,3_unfolding.dl [1:7-1:11]
3_unfolding,3,5000nodes_0p2density,std,30,result_positive_rewritten,76825.516,,679.25,4997474,3_unfolding.dl [10:7-10:32]
3_unfolding,3,5000nodes_0p2density,std,4,+disconnected0,0.021,,,1, [1:1-1:1]
3_unfolding,3,5000nodes_0p2density,std,4,edge,,3681.547,,4997474,3_unfolding.dl [1:7-1:11]
3_unfolding,3,5000nodes_0p2density,std,4,result_positive_rewritten,76405.729,,645.03,4997474,3_unfolding.dl [10:7-10:32]
3_unfolding,3,5000nodes_0p2density,std,5,+disconnected0,0.018,,,1, [1:1-1:1]
3_unfolding,3,5000nodes_0p2density,std,5,edge,,3730.172,,4997474,3_unfolding.dl [1:7-1:11]
3_unfolding,3,5000nodes_0p2density,std,5,result_positive_rewritten,76476.877,,661.465,4997474,3_unfolding.dl [10:7-10:32]
3_unfolding,3,5000nodes_0p2density,std,6,+disconnected0,0.024,,,1, [1:1-1:1]
3_unfolding,3,5000nodes_0p2density,std,6,edge,,3674.056,,4997474,3_unfolding.dl [1:7-1:11]
3_unfolding,3,5000nodes_0p2density,std,6,result_positive_rewritten,76073.863,,638.974,4997474,3_unfolding.dl [10:7-10:32]
3_unfolding,3,5000nodes_0p2density,std,7,+disconnected0,0.022,,,1, [1:1-1:1]
3_unfolding,3,5000nodes_0p2density,std,7,edge,,3673.514,,4997474,3_unfolding.dl [1:7-1:11]
3_unfolding,3,5000nodes_0p2density,std,7,result_positive_rewritten,76092.205,,637.683,4997474,3_unfolding.dl [10:7-10:32]
3_unfolding,3,5000nodes_0p2density,std,8,+disconnected0,0.023,,,1, [1:1-1:1]
3_unfolding,3,5000nodes_0p2density,std,8,edge,,3642.532,,4997474,3_unfolding.dl [1:7-1:11]
3_unfolding,3,5000nodes_0p2density,std,8,result_positive_rewritten,77013.036,,737.873,4997474,3_unfolding.dl [10:7-10:32]
3_unfolding,3,5000nodes_0p2density,std,9,+disconnected0,0.025,,,1, [1:1-1:1]
3_unfolding,3,5000nodes_0p2density,std,9,edge,,3768.675,,4997474,3_unfolding.dl [1:7-1:11]
3_unfolding,3,5000nodes_0p2density,std,9,result_positive_rewritten,76151.37,,637.363,4997474,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,noopt,1,+disconnected0,0.038,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,noopt,1,edge,,0.364,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,noopt,1,result_positive_rewritten,0.672,,0.204,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,noopt,10,+disconnected0,0.023,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,noopt,10,edge,,0.183,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,noopt,10,result_positive_rewritten,0.314,,0.145,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,noopt,11,+disconnected0,0.023,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,noopt,11,edge,,0.201,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,noopt,11,result_positive_rewritten,0.434,,0.143,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,noopt,12,+disconnected0,0.015,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,noopt,12,edge,,0.154,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,noopt,12,result_positive_rewritten,0.341,,0.143,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,noopt,13,+disconnected0,0.017,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,noopt,13,edge,,0.142,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,noopt,13,result_positive_rewritten,0.289,,0.112,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,noopt,14,+disconnected0,0.039,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,noopt,14,edge,,0.308,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,noopt,14,result_positive_rewritten,0.867,,0.336,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,noopt,15,+disconnected0,0.015,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,noopt,15,edge,,0.138,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,noopt,15,result_positive_rewritten,0.286,,0.111,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,noopt,16,+disconnected0,0.016,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,noopt,16,edge,,0.14,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,noopt,16,result_positive_rewritten,0.27,,0.135,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,noopt,17,+disconnected0,0.016,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,noopt,17,edge,,0.158,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,noopt,17,result_positive_rewritten,0.286,,0.158,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,noopt,18,+disconnected0,0.017,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,noopt,18,edge,,0.147,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,noopt,18,result_positive_rewritten,0.283,,0.12,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,noopt,19,+disconnected0,0.023,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,noopt,19,edge,,0.2,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,noopt,19,result_positive_rewritten,0.435,,0.137,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,noopt,2,+disconnected0,0.016,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,noopt,2,edge,,0.169,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,noopt,2,result_positive_rewritten,0.372,,0.139,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,noopt,20,+disconnected0,0.015,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,noopt,20,edge,,0.131,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,noopt,20,result_positive_rewritten,0.261,,0.11,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,noopt,21,+disconnected0,0.016,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,noopt,21,edge,,0.138,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,noopt,21,result_positive_rewritten,0.264,,0.121,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,noopt,22,+disconnected0,0.015,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,noopt,22,edge,,0.145,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,noopt,22,result_positive_rewritten,0.288,,0.103,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,noopt,23,+disconnected0,0.017,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,noopt,23,edge,,0.16,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,noopt,23,result_positive_rewritten,0.289,,0.164,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,noopt,24,+disconnected0,0.017,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,noopt,24,edge,,0.15,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,noopt,24,result_positive_rewritten,0.294,,0.11,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,noopt,25,+disconnected0,0.024,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,noopt,25,edge,,0.217,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,noopt,25,result_positive_rewritten,0.391,,0.172,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,noopt,26,+disconnected0,0.038,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,noopt,26,edge,,0.329,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,noopt,26,result_positive_rewritten,0.702,,0.213,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,noopt,27,+disconnected0,0.036,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,noopt,27,edge,,0.31,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,noopt,27,result_positive_rewritten,0.625,,0.24,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,noopt,28,+disconnected0,0.023,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,noopt,28,edge,,0.198,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,noopt,28,result_positive_rewritten,0.314,,0.126,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,noopt,29,+disconnected0,0.016,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,noopt,29,edge,,0.151,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,noopt,29,result_positive_rewritten,0.292,,0.129,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,noopt,3,+disconnected0,0.017,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,noopt,3,edge,,0.161,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,noopt,3,result_positive_rewritten,0.299,,0.15,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,noopt,30,+disconnected0,0.017,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,noopt,30,edge,,0.162,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,noopt,30,result_positive_rewritten,0.351,,0.143,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,noopt,4,+disconnected0,0.019,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,noopt,4,edge,,0.171,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,noopt,4,result_positive_rewritten,0.317,,0.252,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,noopt,5,+disconnected0,0.017,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,noopt,5,edge,,0.151,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,noopt,5,result_positive_rewritten,0.291,,0.11,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,noopt,6,+disconnected0,0.016,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,noopt,6,edge,,0.141,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,noopt,6,result_positive_rewritten,0.278,,0.108,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,noopt,7,+disconnected0,0.052,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,noopt,7,edge,,0.309,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,noopt,7,result_positive_rewritten,0.652,,0.247,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,noopt,8,+disconnected0,0.037,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,noopt,8,edge,,0.312,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,noopt,8,result_positive_rewritten,0.672,,0.203,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,noopt,9,+disconnected0,0.036,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,noopt,9,edge,,0.295,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,noopt,9,result_positive_rewritten,0.646,,0.196,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,std,1,+disconnected0,0.017,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,std,1,edge,,0.14,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,std,1,result_positive_rewritten,0.292,,0.129,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,std,10,+disconnected0,0.018,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,std,10,edge,,0.141,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,std,10,result_positive_rewritten,0.316,,0.166,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,std,11,+disconnected0,0.024,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,std,11,edge,,0.272,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,std,11,result_positive_rewritten,0.427,,0.144,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,std,12,+disconnected0,0.018,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,std,12,edge,,0.174,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,std,12,result_positive_rewritten,0.304,,0.112,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,std,13,+disconnected0,0.016,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,std,13,edge,,0.154,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,std,13,result_positive_rewritten,0.328,,0.112,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,std,14,+disconnected0,0.018,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,std,14,edge,,0.147,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,std,14,result_positive_rewritten,0.305,,0.141,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,std,15,+disconnected0,0.022,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,std,15,edge,,0.193,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,std,15,result_positive_rewritten,0.432,,0.187,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,std,16,+disconnected0,0.037,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,std,16,edge,,0.31,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,std,16,result_positive_rewritten,0.729,,0.221,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,std,17,+disconnected0,0.039,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,std,17,edge,,0.347,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,std,17,result_positive_rewritten,0.665,,0.22,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,std,18,+disconnected0,0.022,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,std,18,edge,,0.181,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,std,18,result_positive_rewritten,0.393,,0.16,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,std,19,+disconnected0,0.022,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,std,19,edge,,0.187,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,std,19,result_positive_rewritten,0.382,,0.131,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,std,2,+disconnected0,0.021,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,std,2,edge,,0.175,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,std,2,result_positive_rewritten,0.369,,0.152,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,std,20,+disconnected0,0.025,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,std,20,edge,,0.222,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,std,20,result_positive_rewritten,0.463,,0.169,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,std,21,+disconnected0,0.021,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,std,21,edge,,0.173,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,std,21,result_positive_rewritten,0.369,,0.135,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,std,22,+disconnected0,0.019,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,std,22,edge,,0.162,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,std,22,result_positive_rewritten,0.324,,0.148,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,std,23,+disconnected0,0.02,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,std,23,edge,,0.146,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,std,23,result_positive_rewritten,0.296,,0.139,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,std,24,+disconnected0,0.02,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,std,24,edge,,0.18,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,std,24,result_positive_rewritten,0.349,,0.154,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,std,25,+disconnected0,0.017,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,std,25,edge,,0.138,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,std,25,result_positive_rewritten,0.277,,0.118,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,std,26,+disconnected0,0.032,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,std,26,edge,,0.193,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,std,26,result_positive_rewritten,0.397,,0.123,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,std,27,+disconnected0,0.02,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,std,27,edge,,0.212,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,std,27,result_positive_rewritten,0.397,,0.211,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,std,28,+disconnected0,0.025,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,std,28,edge,,0.212,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,std,28,result_positive_rewritten,0.457,,0.19,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,std,29,+disconnected0,0.016,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,std,29,edge,,0.138,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,std,29,result_positive_rewritten,0.313,,0.128,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,std,3,+disconnected0,0.055,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,std,3,edge,,0.463,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,std,3,result_positive_rewritten,0.919,,0.349,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,std,30,+disconnected0,0.039,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,std,30,edge,,0.337,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,std,30,result_positive_rewritten,0.699,,0.226,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,std,4,+disconnected0,0.024,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,std,4,edge,,0.294,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,std,4,result_positive_rewritten,0.378,,0.132,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,std,5,+disconnected0,0.021,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,std,5,edge,,0.182,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,std,5,result_positive_rewritten,0.392,,0.134,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,std,6,+disconnected0,0.036,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,std,6,edge,,0.31,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,std,6,result_positive_rewritten,0.663,,0.205,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,std,7,+disconnected0,0.043,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,std,7,edge,,0.398,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,std,7,result_positive_rewritten,0.907,,0.321,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,std,8,+disconnected0,0.043,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,std,8,edge,,0.373,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,std,8,result_positive_rewritten,0.817,,0.241,23,3_unfolding.dl [10:7-10:32]
3_unfolding,3,50nodes_0p02density,std,9,+disconnected0,0.022,,,1, [1:1-1:1]
3_unfolding,3,50nodes_0p02density,std,9,edge,,0.207,,50,3_unfolding.dl [1:7-1:11]
3_unfolding,3,50nodes_0p02density,std,9,result_positive_rewritten,0.402,,0.141,23,3_unfolding.dl [10:7-10:32]
4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,4,5000nodes_0p02density,noopt,1,+disconnected0,0.022,,,1, [1:1-1:1]
4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,4,5000nodes_0p02density,noopt,1,edge,,291.248,,499537,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald.dl [1:7-1:11]
4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,4,5000nodes_0p02density,noopt,1,result_positive_rewritten,6082.121,,64.657,499537,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald.dl [10:7-10:32]
4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,4,5000nodes_0p02density,noopt,10,+disconnected0,0.021,,,1, [1:1-1:1]
4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,4,5000nodes_0p02density,noopt,10,edge,,301.59,,499537,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald.dl [1:7-1:11]
4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,4,5000nodes_0p02density,noopt,10,result_positive_rewritten,6083.583,,64.34,499537,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald.dl [10:7-10:32]
4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,4,5000nodes_0p02density,noopt,11,+disconnected0,0.02,,,1, [1:1-1:1]
4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,4,5000nodes_0p02density,noopt,11,edge,,304.581,,499537,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald.dl [1:7-1:11]
4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,4,5000nodes_0p02density,noopt,11,result_positive_rewritten,6119.174,,64.242,499537,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald.dl [10:7-10:32]
4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,4,5000nodes_0p02density,noopt,12,+disconnected0,0.022,,,1, [1:1-1:1]
4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,4,5000nodes_0p02density,noopt,12,edge,,298.945,,499537,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald.dl [1:7-1:11]
4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,4,5000nodes_0p02density,noopt,12,result_positive_rewritten,6170.909,,64.576,499537,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald.dl [10:7-10:32]
4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,4,5000nodes_0p02density,noopt,13,+disconnected0,0.021,,,1, [1:1-1:1]
4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,4,5000nodes_0p02density,noopt,13,edge,,302.882,,499537,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald.dl [1:7-1:11]
4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,4,5000nodes_0p02density,noopt,13,result_positive_rewritten,6127.834,,78.783,499537,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald.dl [10:7-10:32]
4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,4,5000nodes_0p02density,noopt,14,+disconnected0,0.019,,,1, [1:1-1:1]
4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,4,5000nodes_0p02density,noopt,14,edge,,302.322,,499537,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald.dl [1:7-1:11]
4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,4,5000nodes_0p02density,noopt,14,result_positive_rewritten,6372.974,,69.22,499537,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald.dl [10:7-10:32]
4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,4,5000nodes_0p02density,noopt,15,+disconnected0,0.021,,,1, [1:1-1:1]
4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,4,5000nodes_0p02density,noopt,15,edge,,290.155,,499537,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald.dl [1:7-1:11]
4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,4,5000nodes_0p02density,noopt,15,result_positive_rewritten,6042.429,,62.919,499537,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald.dl [10:7-10:32]
4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,4,5000nodes_0p02density,noopt,16,+disconnected0,0.02,,,1, [1:1-1:1]
4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,4,5000nodes_0p02density,noopt,16,edge,,304.044,,499537,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald.dl [1:7-1:11]
4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,4,5000nodes_0p02density,noopt,16,result_positive_rewritten,6183.562,,64.084,499537,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald.dl [10:7-10:32]
4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,4,5000nodes_0p02density,noopt,17,+disconnected0,0.023,,,1, [1:1-1:1]
4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,4,5000nodes_0p02density,noopt,17,edge,,293.5,,499537,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald.dl [1:7-1:11]
